"","x","y","cause","burntarea","date","juliandate"
"6018",176.513969775,334.87497225,"lightning",3,2005-01-08,2564
"6019",182.674996725,350.874966,"lightning",0.01,2005-01-08,2564
"6020",195.43465695,374.8749966,"lightning",0.01,2005-01-08,2564
"6021",195.271998675,347.182994925,"lightning",0.04,2005-01-08,2564
"6022",205.11500295,300.6750006,"intentional",3,2005-01-08,2564
"6023",137.033620425,194.87500695,"intentional",6,2005-01-08,2564
"6024",125.794409325,244.8750174,"accident",5,2005-01-08,2564
"6025",105.634537125,244.8750174,"accident",2.9,2005-01-08,2564
"6026",312.3249948,336.856013325,"accident",0.03,2005-01-09,2565
"6027",75.23478885,154.8749826,"intentional",0.5,2005-01-10,2566
"6028",216.370004175,284.0749821,"accident",0.05,2005-01-10,2566
"6029",85.79442495,194.87500695,"intentional",0.2,2005-01-10,2566
"6030",303.7310094,208.814009625,"intentional",0.01,2005-01-13,2569
"6031",253.674993975,300.53500815,"accident",0.4,2005-01-13,2569
"6032",287.77802625,241.2360132,"accident",0.57,2005-01-14,2570
"6033",205.55456805,344.874998325,"intentional",0.01,2005-01-14,2570
"6034",323.9980146,245.31897975,"accident",2,2005-01-15,2571
"6035",284.994926775,314.87500005,"accident",0.04,2005-01-16,2572
"6036",66.713837775,254.8750035,"accident",1,2005-01-16,2572
"6037",215.194819125,324.87498615,"other",0.01,2005-01-17,2573
"6038",322.9949619,242.318016525,"intentional",0.7,2005-01-19,2575
"6039",322.8910269,242.318016525,"intentional",0.01,2005-01-19,2575
"6040",206.9839941,256.9150077,"intentional",0.5,2005-01-19,2575
"6041",273.3380169,253.101992325,"intentional",0.6,2005-01-20,2576
"6042",195.79443195,324.87498615,"intentional",0.01,2005-01-20,2576
"6043",178.072994775,234.874991325,"intentional",2.1,2005-01-21,2577
"6044",360.74599275,129.96999795,"accident",0.6,2005-01-22,2578
"6045",341.01001545,87.78901755,"accident",0.35,2005-01-22,2578
"6046",284.994926775,254.8750035,"accident",0.02,2005-01-22,2578
"6047",181.324001625,312.40902225,"intentional",0.3,2005-01-22,2578
"6048",195.83440695,324.87498615,"intentional",0.2,2005-01-22,2578
"6049",96.15418605,184.874980875,"intentional",0.05,2005-01-22,2578
"6050",96.19416105,184.874980875,"intentional",0.01,2005-01-22,2578
"6051",273.77798175,83.525004225,"accident",0.1,2005-01-23,2579
"6052",255.0219516,236.584002525,"intentional",0.4,2005-01-23,2579
"6053",288.5526618,244.8750174,"intentional",0.4,2005-01-23,2579
"6054",226.54400145,336.4910016,"accident",4,2005-01-23,2579
"6055",329.089990125,76.646985675,"accident",2,2005-01-24,2580
"6056",274.954965675,254.8750035,"intentional",2.4,2005-01-24,2580
"6057",262.038003825,265.80200985,"accident",1.8,2005-01-24,2580
"6058",285.15998355,209.351993175,"intentional",1.05,2005-01-24,2580
"6059",198.752541975,304.87501395,"accident",1,2005-01-24,2580
"6060",205.75444305,274.875015675,"intentional",0.2,2005-01-24,2580
"6061",199.476009525,332.08999395,"accident",1.2,2005-01-24,2580
"6062",175.394669775,164.875008675,"intentional",4,2005-01-25,2581
"6063",264.9459852,214.5929955,"intentional",0.46,2005-01-25,2581
"6064",246.1941924,354.874984425,"intentional",0.08,2005-01-25,2581
"6065",125.754434325,244.8750174,"intentional",2.5,2005-01-25,2581
"6066",323.2260174,257.9860179,"intentional",3.1,2005-01-26,2582
"6067",325.27473615,184.874980875,"accident",1,2005-01-26,2582
"6068",35.022897,244.8750174,"intentional",4,2005-01-26,2582
"6069",205.87436805,194.87500695,"intentional",0.12,2005-01-27,2583
"6070",96.23413605,184.874980875,"intentional",0.05,2005-01-27,2583
"6071",236.074241325,294.874987875,"accident",0.65,2005-01-28,2584
"6072",94.87498605,204.87499305,"intentional",0.02,2005-01-28,2584
"6073",66.7537728,254.8750035,"intentional",3,2005-01-28,2584
"6074",105.114862125,84.87499995,"accident",0.25,2005-01-29,2585
"6075",198.792516975,304.87501395,"intentional",0.25,2005-01-29,2585
"6076",115.194798225,84.87499995,"accident",1,2005-01-30,2586
"6077",196.59393195,174.874994775,"intentional",5.5,2005-01-30,2586
"6078",291.6459273,239.978999325,"accident",1.5,2005-01-30,2586
"6079",66.7937478,254.8750035,"accident",10,2005-01-30,2586
"6080",66.8337228,254.8750035,"other",0.8,2005-01-30,2586
"6081",286.704017925,77.477985975,"accident",0.3,2005-01-31,2587
"6082",329.0749995,79.04200785,"accident",2,2005-01-31,2587
"6083",54.994926675,124.874984325,"intentional",0.7,2005-01-31,2587
"6084",264.9859602,214.5929955,"accident",0.1,2005-01-31,2587
"6085",313.01600265,224.6399922,"intentional",0.5,2005-01-31,2587
"6086",199.0400022,294.908007225,"intentional",0.02,2005-01-31,2587
"6087",199.7960094,343.394004525,"intentional",2.1,2005-01-31,2587
"6088",326.83200225,245.11398795,"intentional",0.1,2005-02-01,2588
"6089",235.194791325,124.874984325,"accident",3.5,2005-02-02,2589
"6090",295.16700525,97.636019325,"accident",1,2005-02-02,2589
"6091",340.495017525,84.5149851,"accident",0.6,2005-02-02,2589
"6092",323.213984925,257.646989925,"intentional",0.3,2005-02-02,2589
"6093",222.9460116,356.963997975,"accident",4,2005-02-02,2589
"6094",35.006907,204.87499305,"intentional",2,2005-02-02,2589
"6095",75.31473885,214.875019125,"intentional",0.25,2005-02-02,2589
"6096",178.152944775,234.874991325,"accident",15,2005-02-02,2589
"6097",178.232894775,234.874991325,"other",8,2005-02-02,2589
"6098",205.31471805,204.87499305,"intentional",0.5,2005-02-02,2589
"6099",215.114869125,354.874984425,"accident",0.01,2005-02-03,2590
"6100",107.03362215,134.8750104,"intentional",3.5,2005-02-05,2592
"6101",295.83698625,240.13598115,"accident",0.06,2005-02-05,2592
"6102",248.834980875,281.836981725,"accident",0.3,2005-02-05,2592
"6103",55.674501675,204.87499305,"intentional",0.5,2005-02-05,2592
"6104",244.025988375,189.92098515,"accident",12,2005-02-07,2594
"6105",88.07299995,244.8750174,"accident",0.5,2005-02-07,2594
"6106",66.154187775,204.87499305,"accident",0.45,2005-02-07,2594
"6107",365.067010425,158.764989825,"lightning",0.01,2005-02-08,2595
"6108",82.9199826,75.894016575,"accident",1.75,2005-02-08,2595
"6109",166.074258675,74.87501385,"accident",0.01,2005-02-08,2595
"6110",186.9536409,304.87501395,"other",0.1,2005-02-08,2595
"6111",215.394694125,334.87497225,"accident",0.1,2005-02-08,2595
"6112",205.1720073,300.6559725,"intentional",0.4,2005-02-08,2595
"6113",56.474001675,254.8750035,"intentional",0.4,2005-02-08,2595
"6114",83.076005025,148.8369987,"intentional",0.9,2005-02-09,2596
"6115",146.0742465,94.87498605,"intentional",0.5,2005-02-10,2597
"6116",293.99301945,206.417988075,"accident",0.55,2005-02-10,2597
"6117",197.664982125,304.685012775,"accident",0.5,2005-02-10,2597
"6118",251.975017125,75.7120104,"accident",0.35,2005-02-13,2600
"6119",275.354715675,64.874987775,"accident",0.05,2005-02-13,2600
"6120",225.314730225,94.87498605,"accident",2.5,2005-02-13,2600
"6121",345.274748325,224.875005225,"accident",0.22,2005-02-13,2600
"6122",236.7979887,257.638994925,"intentional",2,2005-02-13,2600
"6123",235.234766325,124.874984325,"accident",1,2005-02-14,2601
"6124",330.328015875,67.10499315,"accident",10.75,2005-02-14,2601
"6125",106.91369715,134.8750104,"accident",0.02,2005-02-14,2601
"6126",215.754469125,274.875015675,"intentional",2,2005-02-14,2601
"6127",229.1020017,290.8130082,"intentional",2.1,2005-02-14,2601
"6128",285.780995175,114.955987575,"accident",0.04,2005-02-15,2602
"6129",249.43400625,266.4460071,"intentional",1.4,2005-02-15,2602
"6130",198.832491975,304.87501395,"intentional",0.4,2005-02-15,2602
"6131",205.23476805,334.87497225,"intentional",0.03,2005-02-15,2602
"6132",115.234773225,84.87499995,"accident",0.5,2005-02-16,2603
"6133",333.92196825,238.0699932,"accident",0.6,2005-02-16,2603
"6134",215.794444125,274.875015675,"intentional",0.5,2005-02-16,2603
"6135",134.8750104,64.874987775,"accident",1.5,2005-02-17,2604
"6136",136.793770425,194.87500695,"accident",0.3,2005-02-17,2604
"6137",178.312844775,234.874991325,"accident",15,2005-02-17,2604
"6138",35.1148395,194.87500695,"intentional",1.5,2005-02-17,2604
"6139",75.43466385,134.8750104,"accident",0.07,2005-02-18,2605
"6140",55.034901675,124.874984325,"intentional",0.2,2005-02-18,2605
"6141",212.211005175,294.1720275,"accident",3.81,2005-02-18,2605
"6142",136.833745425,194.87500695,"accident",0.5,2005-02-18,2605
"6143",343.852997475,149.580014025,"accident",0.47,2005-02-19,2606
"6144",237.1520073,265.4810106,"intentional",0.7,2005-02-19,2606
"6145",248.033002425,267.1869837,"intentional",0.03,2005-02-19,2606
"6146",205.35469305,324.87498615,"intentional",0.75,2005-02-19,2606
"6147",66.8736978,254.8750035,"intentional",3,2005-02-19,2606
"6148",245.329013475,272.74998465,"intentional",0.36,2005-02-20,2607
"6149",228.366981375,258.142999725,"intentional",1.8,2005-02-20,2607
"6150",243.670011,271.4639889,"intentional",1.6,2005-02-20,2607
"6151",265.425005625,217.925991075,"intentional",0.98,2005-02-20,2607
"6152",205.39466805,324.87498615,"intentional",1,2005-02-20,2607
"6153",87.91309995,244.8750174,"accident",3,2005-02-20,2607
"6154",45.154840575,214.875019125,"intentional",1,2005-02-20,2607
"6155",305.95433895,74.87501385,"accident",0.8,2005-02-21,2608
"6156",198.872466975,304.87501395,"accident",0.5,2005-02-21,2608
"6157",75.43466385,224.875005225,"accident",1,2005-02-21,2608
"6158",35.0268945,244.8750174,"intentional",1,2005-02-21,2608
"6159",323.510999175,70.404009975,"accident",0.12,2005-02-22,2609
"6160",156.4340076,154.8749826,"accident",190,2005-02-22,2609
"6161",130.5020652,233.31800505,"accident",0.5,2005-02-22,2609
"6162",276.51099255,50.322009075,"accident",0.4,2005-02-24,2611
"6163",65.914337775,204.87499305,"accident",6,2005-02-27,2614
"6164",356.3640132,221.499995925,"accident",0.09,2005-03-01,2616
"6165",284.170002675,248.440987275,"accident",0.13,2005-03-02,2617
"6166",201.484993125,322.88199255,"accident",0.6,2005-03-02,2617
"6167",205.781985825,338.82498195,"intentional",0.7,2005-03-02,2617
"6168",145.9942965,174.874994775,"accident",1,2005-03-02,2617
"6169",198.912441975,304.87501395,"intentional",0.02,2005-03-03,2618
"6170",215.834419125,274.875015675,"intentional",0.01,2005-03-03,2618
"6171",236.354066325,294.874987875,"accident",0.1,2005-03-05,2620
"6172",125.074859325,184.874980875,"accident",0.42,2005-03-05,2620
"6173",155.4746076,224.875005225,"accident",6,2005-03-05,2620
"6174",155.1148326,194.87500695,"accident",3.5,2005-03-05,2620
"6175",360.555991575,223.59400635,"accident",0.02,2005-03-06,2621
"6176",228.488985075,181.09898235,"accident",0.1,2005-03-06,2621
"6177",136.753795425,254.8750035,"accident",1,2005-03-06,2621
"6178",85.55457495,174.874994775,"accident",3,2005-03-07,2622
"6179",119.47208325,94.87498605,"accident",1,2005-03-07,2622
"6180",228.098988975,250.2159972,"accident",18.9,2005-03-07,2622
"6181",200.39299605,240.244992975,"intentional",2.5,2005-03-07,2622
"6182",290.99201625,178.6820139,"accident",10.3,2005-03-07,2622
"6183",178.632644775,234.874991325,"accident",1,2005-03-07,2622
"6184",66.114212775,204.87499305,"accident",1,2005-03-07,2622
"6185",52.049009025,207.750994425,"accident",15,2005-03-07,2622
"6186",286.593926775,304.87501395,"accident",0.01,2005-03-08,2623
"6187",136.953670425,144.8749965,"intentional",0.12,2005-03-08,2623
"6188",215.074894125,74.87501385,"accident",0.75,2005-03-09,2624
"6189",67.0735728,244.8750174,"intentional",4,2005-03-10,2625
"6190",106.95367215,134.8750104,"intentional",3,2005-03-13,2628
"6191",205.59454305,344.874998325,"accident",0.15,2005-03-13,2628
"6192",205.11484305,354.874984425,"intentional",0.3,2005-03-13,2628
"6193",205.79441805,274.875015675,"intentional",0.3,2005-03-13,2628
"6194",328.95899205,174.9640191,"accident",0.9,2005-03-14,2629
"6195",231.830015625,258.2500128,"accident",3.5,2005-03-14,2629
"6196",236.194166325,294.874987875,"accident",0.7,2005-03-14,2629
"6197",234.994916325,334.87497225,"accident",1,2005-03-14,2629
"6198",203.98498965,317.957991975,"accident",11,2005-03-14,2629
"6199",58.632651675,234.874991325,"intentional",0.02,2005-03-14,2629
"6200",289.773978,285.0199911,"accident",0.12,2005-03-15,2630
"6201",197.922980775,340.436014425,"intentional",0.5,2005-03-15,2630
"6202",249.513996225,64.65500535,"accident",2.89,2005-03-16,2631
"6203",205.27474305,334.87497225,"intentional",0.01,2005-03-16,2631
"6204",185.274730875,344.874998325,"accident",0.75,2005-03-16,2631
"6205",185.874355875,224.875005225,"accident",0.3,2005-03-16,2631
"6206",364.9949355,124.874984325,"accident",0.5,2005-03-17,2632
"6207",226.87499445,119.5350039,"accident",0.5,2005-03-17,2632
"6208",281.990006025,55.420980225,"accident",0.03,2005-03-17,2632
"6209",45.274765575,124.874984325,"intentional",4,2005-03-17,2632
"6210",105.154837125,84.87499995,"accident",4,2005-03-17,2632
"6211",279.524987625,209.8829811,"intentional",0.1,2005-03-17,2632
"6212",325.541009625,237.1089942,"accident",1,2005-03-17,2632
"6213",236.234141325,294.874987875,"accident",0.42,2005-03-17,2632
"6214",245.1148674,294.874987875,"intentional",4,2005-03-17,2632
"6215",186.8736909,304.87501395,"intentional",0.4,2005-03-17,2632
"6216",135.9543354,244.8750174,"accident",2,2005-03-17,2632
"6217",106.474012125,94.87498605,"intentional",7,2005-03-18,2633
"6218",75.47463885,134.8750104,"accident",0.05,2005-03-18,2633
"6219",262.17499815,295.491002625,"accident",6.62,2005-03-18,2633
"6220",326.693009175,223.02300345,"intentional",0.3,2005-03-18,2633
"6221",205.31471805,334.87497225,"intentional",0.02,2005-03-18,2633
"6222",175.314719775,364.8750105,"intentional",1.5,2005-03-18,2633
"6223",236.274116325,294.874987875,"intentional",1,2005-03-18,2633
"6224",66.9536478,254.8750035,"intentional",1,2005-03-18,2633
"6225",245.5449984,92.16100335,"accident",1,2005-03-19,2634
"6226",242.7130095,252.47098695,"accident",0.52,2005-03-19,2634
"6227",275.194815675,334.87497225,"accident",0.6,2005-03-19,2634
"6228",219.473982975,341.90801385,"intentional",0.75,2005-03-19,2634
"6229",165.754458675,214.875019125,"accident",2,2005-03-19,2634
"6230",165.794433675,214.875019125,"accident",2.5,2005-03-19,2634
"6231",237.84797205,229.7160177,"intentional",1.7,2005-03-20,2635
"6232",275.23499055,299.69201535,"accident",5,2005-03-20,2635
"6233",225.7429824,295.368998925,"accident",4,2005-03-20,2635
"6234",215.234794125,364.8750105,"intentional",0.85,2005-03-20,2635
"6235",66.9936228,254.8750035,"accident",10,2005-03-20,2635
"6236",288.9149952,57.02601645,"accident",1.9,2005-03-21,2636
"6237",270.05199195,31.7120076,"accident",0.27,2005-03-21,2636
"6238",75.23478885,124.874984325,"intentional",0.3,2005-03-21,2636
"6239",85.39467495,174.874994775,"intentional",0.5,2005-03-21,2636
"6240",281.1680001,276.440996325,"intentional",2.03,2005-03-21,2636
"6241",85.59454995,194.87500695,"intentional",0.34,2005-03-21,2636
"6242",355.02796875,158.7579942,"intentional",0.2,2005-03-22,2637
"6243",295.434637875,74.87501385,"accident",0.02,2005-03-22,2637
"6244",175.154819775,84.87499995,"accident",2,2005-03-22,2637
"6245",245.615994,91.4779905,"accident",1.5,2005-03-24,2639
"6246",253.95198075,250.51700895,"accident",3.3,2005-03-24,2639
"6247",273.406014375,69.5289972,"accident",18,2005-03-25,2640
"6248",272.5860072,67.30198995,"accident",1,2005-03-25,2640
"6249",251.988009,85.638002775,"intentional",0.15,2005-03-25,2640
"6250",314.62699515,248.070019275,"intentional",0.23,2005-03-25,2640
"6251",307.77799845,277.03898235,"intentional",0.3,2005-03-25,2640
"6252",281.87499795,54.227006925,"accident",0.03,2005-03-27,2642
"6253",322.268016525,63.578998275,"accident",1.96,2005-03-28,2643
"6254",199.032366975,304.87501395,"intentional",0.01,2005-03-29,2644
"6255",265.0348896,334.87497225,"intentional",0.05,2005-03-29,2644
"6256",327.624986325,95.1329847,"accident",0.45,2005-03-30,2645
"6257",214.994944125,104.875012125,"intentional",0.2,2005-03-30,2645
"6258",199.072341975,304.87501395,"intentional",2.1,2005-03-30,2645
"6259",295.57698885,64.4759973,"accident",2,2005-03-31,2646
"6260",328.38702975,224.63799345,"accident",0.1,2005-03-31,2646
"6261",328.8979902,247.747980675,"accident",0.15,2005-03-31,2646
"6262",248.0930049,222.110014425,"intentional",0.9,2005-03-31,2646
"6263",225.234780225,184.874980875,"accident",0.01,2005-04-02,2648
"6264",205.27474305,324.87498615,"intentional",0.2,2005-04-02,2648
"6265",87.87312495,244.8750174,"accident",1.2,2005-04-02,2648
"6266",178.392794775,234.874991325,"intentional",40,2005-04-03,2649
"6267",24.8350284,214.875019125,"accident",5,2005-04-03,2649
"6268",134.9149854,64.874987775,"other",0.2,2005-04-05,2651
"6269",215.034919125,104.875012125,"accident",0.08,2005-04-05,2651
"6270",107.07359715,134.8750104,"accident",0.65,2005-04-05,2651
"6271",194.18599785,313.704012375,"intentional",0.4,2005-04-05,2651
"6272",185.194780875,124.874984325,"accident",14,2005-04-06,2652
"6273",205.43464305,324.87498615,"accident",0.01,2005-04-06,2652
"6274",85.67449995,194.87500695,"accident",14,2005-04-06,2652
"6275",325.23476115,84.87499995,"lightning",0.02,2005-04-07,2653
"6276",359.55201945,224.175003,"lightning",0.01,2005-04-07,2653
"6277",195.27475695,314.87500005,"accident",0.01,2005-04-07,2653
"6278",269.083997325,310.783998525,"lightning",0.48,2005-04-07,2653
"6279",67.1934978,254.8750035,"accident",0.01,2005-04-08,2654
"6280",55.834401675,204.87499305,"accident",10,2005-04-08,2654
"6281",45.514615575,194.87500695,"accident",597.34,2005-04-08,2654
"6282",105.594562125,264.8749896,"accident",4.5,2005-04-09,2655
"6283",55.874376675,204.87499305,"intentional",2.1,2005-04-09,2655
"6284",135.0748854,94.87498605,"accident",1,2005-04-10,2656
"6285",297.592008675,56.940989625,"other",0.1,2005-04-13,2659
"6286",279.4310064,113.474993775,"accident",1.8,2005-04-13,2659
"6287",334.91494725,104.875012125,"other",1,2005-04-13,2659
"6288",319.0670184,65.6850012,"accident",1.5,2005-04-13,2659
"6289",318.0399807,66.3549822,"accident",0.05,2005-04-13,2659
"6290",333.85401075,175.827998775,"accident",0.5,2005-04-13,2659
"6291",323.6399985,244.08599085,"intentional",0.2,2005-04-13,2659
"6292",215.874394125,274.875015675,"accident",3,2005-04-13,2659
"6293",273.262983825,305.664000525,"accident",0.64,2005-04-14,2660
"6294",296.073998025,201.478996875,"accident",14,2005-04-14,2660
"6295",96.35406105,184.874980875,"intentional",0.03,2005-04-15,2661
"6296",294.3770193,56.9459865,"accident",0.15,2005-04-16,2662
"6297",328.74200775,174.284004375,"intentional",2.5,2005-04-16,2662
"6298",298.60101765,56.1540018,"intentional",1,2005-04-17,2663
"6299",196.63390695,174.874994775,"intentional",3.5,2005-04-17,2663
"6300",323.51199855,244.279989525,"accident",0.08,2005-04-17,2663
"6301",331.407980475,172.722980625,"accident",0.5,2005-04-17,2663
"6302",215.354719125,334.87497225,"accident",0.5,2005-04-17,2663
"6303",245.5146174,314.87500005,"accident",0.1,2005-04-18,2664
"6304",65.994287775,204.87499305,"intentional",1,2005-04-18,2664
"6305",66.8337228,244.8750174,"accident",0.05,2005-04-18,2664
"6306",273.869004825,250.13500785,"accident",1.55,2005-04-19,2665
"6307",178.552694775,234.874991325,"intentional",8.5,2005-04-19,2665
"6308",35.030892,244.8750174,"accident",2,2005-04-19,2665
"6309",345.690008625,167.112009675,"accident",0.1,2005-04-20,2666
"6310",268.178003925,74.74101765,"intentional",0.12,2005-04-20,2666
"6311",270.186987525,252.442005075,"accident",0.08,2005-04-20,2666
"6312",165.354708675,174.874994775,"accident",1.5,2005-04-20,2666
"6313",271.326994575,61.9750014,"accident",4.6,2005-04-22,2668
"6314",235.034891325,94.87498605,"accident",1.5,2005-04-22,2668
"6315",154.211997225,97.815986775,"accident",18,2005-04-22,2668
"6316",45.314740575,124.874984325,"accident",2.5,2005-04-23,2669
"6317",232.098008025,235.3560105,"accident",0.02,2005-04-23,2669
"6318",245.5146174,324.87498615,"accident",5,2005-04-23,2669
"6319",288.70800465,188.5280163,"accident",0.2,2005-04-24,2670
"6320",156.4340076,174.874994775,"accident",18.08,2005-04-24,2670
"6321",175.474619775,164.875008675,"intentional",4.04,2005-04-25,2671
"6322",165.914358675,74.87501385,"accident",2.02,2005-04-25,2671
"6323",136.913695425,194.87500695,"accident",5,2005-04-25,2671
"6324",105.434662125,264.8749896,"accident",0.08,2005-04-25,2671
"6325",290.65702575,77.8740183,"accident",0.05,2005-04-26,2672
"6326",220.8159837,235.695997875,"accident",2,2005-04-26,2672
"6327",196.673841975,174.874994775,"intentional",2,2005-04-26,2672
"6328",220.8559587,235.695997875,"intentional",1.5,2005-04-26,2672
"6329",214.875019125,214.875019125,"accident",0.08,2005-04-26,2672
"6330",272.94698145,301.896996375,"accident",0.7,2005-04-26,2672
"6331",205.63451805,344.874998325,"accident",0.01,2005-04-26,2672
"6332",24.8110434,234.874991325,"accident",2,2005-04-26,2672
"6333",155.2747326,244.8750174,"accident",0.7,2005-04-26,2672
"6334",258.8569932,50.40999405,"accident",0.03,2005-04-27,2673
"6335",360.4999866,140.3100114,"accident",1.1,2005-04-27,2673
"6336",339.735012825,169.709984925,"accident",0.1,2005-04-27,2673
"6337",334.314003075,169.709984925,"accident",0.01,2005-04-27,2673
"6338",45.354715575,124.874984325,"accident",1.4,2005-04-27,2673
"6339",111.771019425,129.775999275,"intentional",7,2005-04-27,2673
"6340",259.574984175,258.462000225,"accident",14,2005-04-27,2673
"6341",243.976019625,345.585993675,"intentional",0.8,2005-04-27,2673
"6342",119.39213325,94.87498605,"accident",0.25,2005-04-28,2674
"6343",136.833745425,144.8749965,"intentional",1.5,2005-04-28,2674
"6344",214.954969125,84.87499995,"accident",3,2005-04-28,2674
"6345",282.11500785,162.248011575,"accident",0.05,2005-04-28,2674
"6346",237.09100545,192.219987375,"accident",0.03,2005-04-28,2674
"6347",330.499988325,258.974000025,"accident",0.65,2005-04-28,2674
"6348",236.314091325,294.874987875,"intentional",0.05,2005-04-28,2674
"6349",256.12901925,306.109002225,"accident",0.55,2005-04-28,2674
"6350",285.914351775,344.874998325,"accident",0.8,2005-04-28,2674
"6351",219.85298595,310.53899175,"accident",0.3,2005-04-28,2674
"6352",332.04698085,145.201992,"other",0.1,2005-04-29,2675
"6353",106.99364715,134.8750104,"accident",3,2005-04-29,2675
"6354",185.154805875,124.874984325,"accident",1.25,2005-04-29,2675
"6355",175.514594775,164.875008675,"accident",47,2005-04-29,2675
"6356",329.992026,172.651985025,"accident",0.3,2005-04-29,2675
"6357",328.30500105,180.49200195,"accident",0.3,2005-04-29,2675
"6358",223.939989975,222.728987325,"accident",0.24,2005-04-29,2675
"6359",245.1548424,294.874987875,"intentional",8,2005-04-29,2675
"6360",293.000000475,65.0190177,"accident",2,2005-04-30,2676
"6361",255.3946785,94.87498605,"accident",1.5,2005-04-30,2676
"6362",195.95433195,324.87498615,"intentional",1,2005-04-30,2676
"6363",225.514605225,334.87497225,"accident",1.5,2005-04-30,2676
"6364",235.474616325,304.87501395,"accident",0.5,2005-04-30,2676
"6365",195.63453195,234.874991325,"intentional",0.3,2005-05-02,2678
"6366",239.72999505,264.9570183,"intentional",1.1,2005-05-02,2678
"6367",205.31471805,324.87498615,"intentional",0.3,2005-05-02,2678
"6368",289.0840095,255.21599025,"accident",0.07,2005-05-03,2679
"6369",258.6759864,294.23398875,"accident",0.02,2005-05-03,2679
"6370",35.0508795,204.87499305,"accident",0.01,2005-05-03,2679
"6371",196.713816975,174.874994775,"other",2.5,2005-05-05,2681
"6372",276.88899615,275.08100685,"intentional",0.45,2005-05-05,2681
"6373",176.234144775,104.875012125,"accident",9.15,2005-05-06,2682
"6374",94.974004125,126.219983175,"accident",9,2005-05-06,2682
"6375",119.43210825,94.87498605,"accident",9.5,2005-05-06,2682
"6376",89.424994425,101.7530046,"accident",203,2005-05-06,2682
"6377",209.286993825,257.302005675,"accident",3.1,2005-05-06,2682
"6378",297.74299425,285.922986375,"other",0.01,2005-05-06,2682
"6379",235.514591325,304.87501395,"accident",0.15,2005-05-06,2682
"6380",310.99198845,346.289034,"accident",1,2005-05-06,2682
"6381",56.314101675,244.8750174,"accident",4.5,2005-05-06,2682
"6382",66.034262775,204.87499305,"accident",0.2,2005-05-06,2682
"6383",145.5145965,154.8749826,"accident",0.1,2005-05-07,2683
"6384",291.353989875,318.2049975,"lightning",0.16,2005-05-07,2683
"6385",136.953670425,194.87500695,"intentional",0.05,2005-05-07,2683
"6386",264.52600785,69.937981425,"accident",0.22,2005-05-08,2684
"6387",24.8350284,224.875005225,"intentional",0.5,2005-05-08,2684
"6388",340.41198945,83.221993725,"intentional",0.3,2005-05-09,2685
"6389",268.348977,334.7380179,"accident",9.5,2005-05-09,2685
"6390",225.154830225,344.874998325,"accident",0.04,2005-05-09,2685
"6391",210.49499835,338.48599395,"accident",0.06,2005-05-09,2685
"6392",106.593937125,94.87498605,"intentional",0.2,2005-05-10,2686
"6393",286.645014825,167.07399345,"accident",0.1,2005-05-10,2686
"6394",205.47461805,324.87498615,"accident",0.06,2005-05-10,2686
"6395",270.125985675,244.8439968,"lightning",0.01,2005-05-13,2689
"6396",248.85500835,81.898981125,"accident",0.1,2005-05-14,2690
"6397",265.251993825,104.72498595,"accident",0.02,2005-05-14,2690
"6398",75.27476385,124.874984325,"intentional",0.01,2005-05-14,2690
"6399",328.959991425,161.4359994,"accident",0.01,2005-05-15,2691
"6400",156.4739826,154.8749826,"intentional",0.03,2005-05-15,2691
"6401",175.154819775,124.874984325,"intentional",1,2005-05-15,2691
"6402",196.833741975,174.874994775,"intentional",1,2005-05-15,2691
"6403",105.194812125,84.87499995,"intentional",0.2,2005-05-15,2691
"6404",331.44399795,188.0049834,"accident",0.09,2005-05-15,2691
"6405",95.15481105,194.87500695,"intentional",1,2005-05-15,2691
"6406",141.8500083,106.16600475,"accident",4,2005-05-16,2692
"6407",205.87436805,274.875015675,"other",0.3,2005-05-16,2692
"6408",237.69206955,229.7160177,"accident",0.14,2005-05-18,2694
"6409",55.354701675,104.875012125,"accident",0.6,2005-05-19,2695
"6410",105.954337125,254.8750035,"accident",8.13,2005-05-19,2695
"6411",155.3546826,244.8750174,"accident",0.5,2005-05-19,2695
"6412",261.76501455,89.598006225,"accident",0.5,2005-05-20,2696
"6413",323.938012125,143.074002825,"accident",0.01,2005-05-21,2697
"6414",282.3060084,245.278005375,"intentional",1.29,2005-05-21,2697
"6415",249.005993925,263.2089915,"accident",0.2,2005-05-21,2697
"6416",278.8329804,246.630999225,"intentional",2.3,2005-05-21,2697
"6417",349.664003325,229.0429986,"accident",0.06,2005-05-21,2697
"6418",349.7160108,228.573012525,"accident",0.07,2005-05-21,2697
"6419",181.804980825,315.651994125,"accident",1,2005-05-21,2697
"6420",228.500018175,366.5410086,"intentional",1,2005-05-21,2697
"6421",264.04598805,102.831010425,"accident",1,2005-05-22,2698
"6422",138.395009025,150.7390092,"accident",40,2005-05-22,2698
"6423",314.78001945,199.74700005,"intentional",0.13,2005-05-22,2698
"6424",279.0530028,246.565999875,"intentional",9.5,2005-05-22,2698
"6425",185.211010725,351.09203025,"accident",0.01,2005-05-22,2698
"6426",175.634519775,314.87500005,"intentional",0.6,2005-05-22,2698
"6427",205.35469305,334.87497225,"accident",1.5,2005-05-22,2698
"6428",35.1548145,194.87500695,"intentional",1.5,2005-05-22,2698
"6429",115.314723225,214.875019125,"accident",3.5,2005-05-22,2698
"6430",125.434634325,234.874991325,"accident",0.18,2005-05-22,2698
